,SK_ID_CURR,TARGET
87794,412990,0.0
87795,412991,0.0
87796,412993,0.0
87797,412994,0.0
87798,412998,0.0
87799,412999,0.0
87800,413001,0.0
87801,413003,0.0
87802,413006,
87803,413007,
87804,413018,0.0
87805,413021,1.0
87806,413022,0.0
87807,413026,0.0
87808,413029,
87809,413031,0.0
87810,413033,
87811,413039,0.0
87812,413042,
87813,413043,
87814,413044,
87815,413045,0.0
87816,413047,0.0
87817,413049,0.0
87818,413051,0.0
87819,413053,0.0
87820,413058,0.0
87821,413060,0.0
87822,413064,0.0
87823,413066,1.0
87824,413067,1.0
87825,413068,0.0
87826,413071,0.0
87827,413074,0.0
87828,413076,
87829,413079,1.0
87830,413082,
87831,413083,0.0
87832,413087,0.0
87833,413098,
87834,413099,0.0
87835,413103,0.0
87836,413106,0.0
87837,413114,0.0
87838,413116,0.0
87839,413118,0.0
87840,413119,
87841,413121,0.0
87842,413122,0.0
87843,413125,0.0
87844,413129,1.0
87845,413130,0.0
87846,413143,0.0
87847,413154,0.0
87848,413155,0.0
87849,413163,0.0
87850,413165,0.0
87851,413168,0.0
87852,413170,0.0
87853,413173,0.0
87854,413175,
87855,413184,0.0
87856,413193,0.0
87857,413196,0.0
87858,413198,0.0
87859,413199,1.0
87860,413209,
87861,413210,
87862,413211,
87863,413214,0.0
87864,413220,
87865,413221,0.0
87866,413222,1.0
87867,413224,
87868,413226,0.0
87869,413231,
87870,413239,0.0
87871,413244,
87872,413246,
87873,413247,0.0
87874,413248,
87875,413253,0.0
87876,413260,1.0
87877,413268,0.0
87878,413278,0.0
87879,413288,0.0
87880,413289,0.0
87881,413292,1.0
87882,413297,0.0
87883,413300,1.0
87884,413302,
87885,413304,0.0
87886,413305,0.0
87887,413306,0.0
87888,413308,
87889,413310,0.0
87890,413311,0.0
87891,413314,0.0
87892,413316,
87893,413317,0.0
87894,413319,
87895,413321,0.0
87896,413326,1.0
87897,413328,0.0
87898,413329,0.0
87899,413333,
87900,413338,0.0
87901,413340,0.0
87902,413345,0.0
87903,413346,0.0
87904,413348,0.0
87905,413354,
87906,413355,0.0
87907,413363,0.0
87908,413369,
87909,413379,0.0
87910,413381,1.0
87911,413385,0.0
87912,413388,0.0
87913,413394,1.0
87914,413397,0.0
87915,413398,0.0
87916,413399,0.0
87917,413400,0.0
87918,413401,0.0
87919,413403,
87920,413404,0.0
87921,413410,
87922,413411,0.0
87923,413412,0.0
87924,413414,0.0
87925,413417,0.0
87926,413419,0.0
87927,413421,1.0
87928,413427,0.0
87929,413428,
87930,413430,
87931,413439,0.0
87932,413440,0.0
87933,413446,0.0
87934,413454,0.0
87935,413462,0.0
87936,413463,0.0
87937,413473,
87938,413480,0.0
87939,413483,
87940,413502,1.0
87941,413504,0.0
87942,413511,0.0
87943,413515,0.0
87944,413517,0.0
87945,413518,0.0
87946,413519,0.0
87947,413522,
87948,413525,0.0
87949,413526,0.0
87950,413528,0.0
87951,413529,0.0
87952,413532,0.0
87953,413534,
87954,413535,0.0
87955,413536,0.0
87956,413543,0.0
87957,413546,
87958,413547,0.0
87959,413557,0.0
87960,413566,0.0
87961,413569,0.0
87962,413570,0.0
87963,413579,1.0
87964,413584,1.0
87965,413585,0.0
87966,413589,0.0
87967,413599,
87968,413601,0.0
87969,413603,
87970,413608,
87971,413611,
87972,413612,0.0
87973,413615,0.0
87974,413619,0.0
87975,413624,0.0
87976,413637,
87977,413641,0.0
87978,413648,0.0
87979,413650,0.0
87980,413654,0.0
87981,413655,
87982,413660,0.0
87983,413661,0.0
87984,413665,0.0
87985,413668,0.0
87986,413674,1.0
87987,413675,0.0
87988,413678,0.0
87989,413684,0.0
87990,413701,0.0
87991,413703,0.0
87992,413706,0.0
87993,413711,0.0
87994,413713,0.0
87995,413714,0.0
87996,413715,
87997,413716,0.0
87998,413717,1.0
87999,413723,0.0
88000,413725,0.0
88001,413728,1.0
88002,413737,0.0
88003,413738,0.0
88004,413739,0.0
88005,413741,
88006,413747,0.0
88007,413750,
88008,413753,0.0
88009,413772,0.0
88010,413773,0.0
88011,413779,1.0
88012,413784,0.0
88013,413786,1.0
88014,413787,
88015,413790,0.0
88016,413791,0.0
88017,413792,
88018,413795,1.0
88019,413796,0.0
88020,413801,0.0
88021,413803,0.0
88022,413805,0.0
88023,413808,0.0
88024,413811,0.0
88025,413812,0.0
88026,413818,0.0
88027,413822,1.0
88028,413830,0.0
88029,413835,0.0
88030,413838,
88031,413839,
88032,413840,0.0
88033,413846,0.0
88034,413849,
88035,413852,
88036,413859,0.0
88037,413872,0.0
88038,413873,
88039,413876,0.0
88040,413880,0.0
88041,413884,0.0
88042,413887,0.0
88043,413889,0.0
88044,413890,0.0
88045,413891,0.0
88046,413893,0.0
88047,413899,0.0
88048,413900,
88049,413907,
88050,413913,0.0
88051,413914,1.0
88052,413925,
88053,413926,0.0
88054,413928,
88055,413933,0.0
88056,413938,0.0
88057,413939,0.0
88058,413944,0.0
88059,413951,
88060,413962,
88061,413963,
88062,413965,0.0
88063,413969,0.0
88064,413974,0.0
88065,413987,0.0
88066,413991,0.0
88067,413994,0.0
88068,413996,0.0
88069,413997,
88070,413999,0.0
88071,414004,0.0
88072,414005,
88073,414006,0.0
88074,414009,0.0
88075,414011,0.0
88076,414014,0.0
88077,414019,0.0
88078,414024,0.0
88079,414030,0.0
88080,414035,0.0
88081,414040,0.0
88082,414044,0.0
88083,414048,0.0
88084,414051,
88085,414054,0.0
88086,414063,0.0
88087,414064,0.0
88088,414073,0.0
88089,414077,0.0
88090,414082,0.0
88091,414084,0.0
88092,414086,0.0
88093,414087,0.0
88094,414095,0.0
88095,414101,0.0
88096,414103,1.0
88097,414111,0.0
88098,414112,0.0
88099,414116,
88100,414119,0.0
88101,414122,0.0
88102,414130,
88103,414131,0.0
88104,414136,
88105,414139,
88106,414141,0.0
88107,414143,0.0
88108,414145,0.0
88109,414148,
88110,414151,
88111,414152,0.0
88112,414154,0.0
88113,414158,1.0
88114,414163,0.0
88115,414164,0.0
88116,414167,
88117,414169,0.0
88118,414173,1.0
88119,414175,0.0
88120,414177,0.0
88121,414181,
88122,414189,0.0
88123,414195,0.0
88124,414197,
88125,414202,0.0
88126,414212,0.0
88127,414213,
88128,414214,0.0
88129,414215,0.0
88130,414216,
88131,414218,0.0
88132,416381,
88133,414227,0.0
88134,414228,
88135,414233,0.0
88136,414235,
88137,414238,0.0
88138,414240,1.0
88139,414241,
88140,414243,0.0
88141,414246,0.0
88142,414256,0.0
88143,414260,0.0
88144,414268,0.0
88145,414274,0.0
88146,414276,0.0
88147,414277,0.0
88148,414285,0.0
88149,414288,0.0
88150,414294,0.0
88151,414302,0.0
88152,414305,0.0
88153,414311,
88154,414314,
88155,414316,1.0
88156,414321,0.0
88157,414322,0.0
88158,414327,0.0
88159,414336,0.0
88160,414340,
88161,414344,
88162,414347,0.0
88163,414350,0.0
88164,414351,0.0
88165,414352,
88166,414353,0.0
88167,414361,0.0
88168,414364,0.0
88169,414367,
88170,414370,1.0
88171,414373,
88172,414380,0.0
88173,414386,0.0
88174,414393,
88175,414396,0.0
88176,414398,
88177,414405,0.0
88178,414414,1.0
88179,414417,0.0
88180,414420,1.0
88181,414422,0.0
88182,414424,0.0
88183,414425,
88184,414430,0.0
88185,414435,0.0
88186,414437,0.0
88187,414440,0.0
88188,414441,0.0
88189,414447,0.0
88190,414451,
88191,414453,
88192,414457,
88193,414463,
88194,414464,0.0
88195,414466,0.0
88196,414467,0.0
88197,414472,0.0
88198,414478,0.0
88199,414496,0.0
88200,414506,0.0
88201,414508,0.0
88202,414510,
88203,414514,
88204,414516,
88205,414517,0.0
88206,414519,0.0
88207,414521,
88208,414522,0.0
88209,414523,1.0
88210,414526,0.0
88211,414528,0.0
88212,414531,0.0
88213,414541,0.0
88214,414547,1.0
88215,414548,0.0
88216,414549,
88217,414551,0.0
88218,414552,0.0
88219,414553,0.0
88220,414554,1.0
88221,414555,0.0
88222,414562,0.0
88223,414563,0.0
88224,414564,1.0
88225,414567,0.0
88226,414579,0.0
88227,414602,
88228,414604,
88229,414606,1.0
88230,414607,
88231,414610,0.0
88232,414615,0.0
88233,414616,0.0
88234,414618,
88235,414622,
88236,414624,
88237,414627,0.0
88238,414628,
88239,414632,0.0
88240,414633,0.0
88241,414641,
88242,414642,0.0
88243,414644,0.0
88244,414645,0.0
88245,414647,0.0
88246,414650,
88247,414661,
88248,414664,0.0
88249,414668,
88250,414669,
88251,414670,0.0
88252,414671,0.0
88253,414674,
88254,414677,0.0
88255,414686,0.0
88256,414687,0.0
88257,414692,
88258,414698,0.0
88259,414702,0.0
88260,414703,0.0
88261,414713,0.0
88262,414726,
88263,414727,0.0
88264,414728,0.0
88265,414732,0.0
88266,414741,0.0
88267,414742,0.0
88268,414747,0.0
88269,414750,
88270,414761,0.0
88271,414764,0.0
88272,414774,0.0
88273,414776,0.0
88274,414777,
88275,414780,
88276,414781,
88277,414786,0.0
88278,414788,0.0
88279,414791,0.0
88280,414792,0.0
88281,414796,1.0
88282,414798,0.0
88283,414799,0.0
88284,414803,0.0
88285,414811,0.0
88286,414812,0.0
88287,414813,
88288,414815,0.0
88289,414818,0.0
88290,414824,0.0
88291,414827,0.0
88292,414828,0.0
88293,414829,0.0
88294,414833,0.0
88295,414835,0.0
88296,414839,0.0
88297,414841,
88298,414847,0.0
88299,414850,
88300,414853,0.0
88301,414855,0.0
88302,414857,0.0
88303,414860,0.0
88304,414861,0.0
88305,414865,0.0
88306,414870,0.0
88307,414874,
88308,414878,
88309,414881,0.0
88310,414903,0.0
88311,414906,0.0
88312,414908,
88313,414913,
88314,414916,
88315,414917,
88316,414920,1.0
88317,414921,0.0
88318,414926,0.0
88319,414928,0.0
88320,414929,0.0
88321,414932,
88322,414933,0.0
88323,414934,0.0
88324,414935,0.0
88325,414936,
88326,414940,0.0
88327,414946,0.0
88328,414947,0.0
88329,414950,
88330,414952,
88331,414953,0.0
88332,414959,
88333,414961,
88334,414968,0.0
88335,414971,0.0
88336,414977,0.0
88337,414981,0.0
88338,414984,0.0
88339,414990,0.0
88340,414993,
88341,415006,0.0
88342,415007,
88343,415008,1.0
88344,415009,0.0
88345,415010,0.0
88346,415012,0.0
88347,415020,0.0
88348,415022,1.0
88349,415023,
88350,415025,1.0
88351,415030,0.0
88352,415032,0.0
88353,415036,1.0
88354,415039,0.0
88355,415046,0.0
88356,415051,
88357,415056,0.0
88358,415063,0.0
88359,415065,0.0
88360,415073,0.0
88361,415087,0.0
88362,415098,
88363,415105,1.0
88364,415125,0.0
88365,415128,0.0
88366,415129,
88367,415132,0.0
88368,415133,0.0
88369,415134,0.0
88370,415138,0.0
88371,415140,
88372,415141,0.0
88373,415144,0.0
88374,415146,0.0
88375,415147,0.0
88376,415148,
88377,415153,
88378,415154,0.0
88379,415155,
88380,415156,
88381,415157,0.0
88382,415158,0.0
88383,415159,1.0
88384,415161,0.0
88385,415166,
88386,415169,
88387,415177,0.0
88388,415178,0.0
88389,415180,0.0
88390,415189,0.0
88391,415190,
88392,415192,1.0
88393,415193,0.0
88394,415195,0.0
88395,415203,0.0
88396,415212,0.0
88397,415217,0.0
88398,415218,
88399,415220,0.0
88400,415221,0.0
88401,415222,0.0
88402,415224,
88403,415225,1.0
88404,415230,0.0
88405,415237,
88406,415238,
88407,415239,
88408,415243,0.0
88409,415245,0.0
88410,415253,
88411,415257,0.0
88412,415259,
88413,415262,
88414,415263,
88415,415264,0.0
88416,415274,0.0
88417,415275,0.0
88418,415276,0.0
88419,415279,0.0
88420,415281,
88421,415282,1.0
88422,415283,0.0
88423,415289,
88424,415291,
88425,415295,0.0
88426,415297,
88427,415299,0.0
88428,415301,0.0
88429,415306,0.0
88430,415307,0.0
88431,415309,0.0
88432,415310,0.0
88433,415314,0.0
88434,415317,0.0
88435,415318,
88436,415319,0.0
88437,415324,0.0
88438,415325,0.0
88439,415328,0.0
88440,415330,0.0
88441,415333,0.0
88442,415334,0.0
88443,415347,0.0
88444,415349,
88445,415351,0.0
88446,415355,0.0
88447,415359,0.0
88448,415362,0.0
88449,415365,1.0
88450,415367,0.0
88451,415368,0.0
88452,415370,0.0
88453,415371,0.0
88454,415372,0.0
88455,415373,
88456,415377,0.0
88457,415383,
88458,415385,
88459,415389,1.0
88460,415390,0.0
88461,415392,0.0
88462,415393,
88463,415397,0.0
88464,415398,0.0
88465,415403,1.0
88466,415405,0.0
88467,415407,0.0
88468,415410,0.0
88469,415415,0.0
88470,415416,0.0
88471,415417,0.0
88472,415422,0.0
88473,415424,0.0
88474,415426,0.0
88475,415427,
88476,415429,0.0
88477,415434,0.0
88478,415438,0.0
88479,415442,0.0
88480,415448,0.0
88481,415453,0.0
88482,415455,0.0
88483,415457,0.0
88484,415460,0.0
88485,415463,0.0
88486,415464,
88487,415469,1.0
88488,415481,0.0
88489,415482,0.0
88490,415483,0.0
88491,415487,0.0
88492,415491,0.0
88493,415503,0.0
88494,415513,
88495,415516,0.0
88496,415520,0.0
88497,415524,0.0
88498,415535,0.0
88499,415551,0.0
88500,415552,
88501,415553,0.0
88502,415554,0.0
88503,415555,0.0
88504,415560,0.0
88505,415562,
88506,415565,0.0
88507,415570,0.0
88508,415574,0.0
88509,415575,0.0
88510,415580,
88511,415589,0.0
88512,415593,0.0
88513,415594,0.0
88514,415595,0.0
88515,415596,0.0
88516,415603,0.0
88517,415604,0.0
88518,415605,0.0
88519,415609,0.0
88520,415612,1.0
88521,415614,0.0
88522,415622,
88523,415627,0.0
88524,415629,
88525,415631,1.0
88526,415632,0.0
88527,415633,0.0
88528,415634,0.0
88529,415636,0.0
88530,415637,
88531,415640,
88532,415643,0.0
88533,415645,0.0
88534,415651,0.0
88535,415663,
88536,415665,0.0
88537,415669,
88538,415670,0.0
88539,415671,0.0
88540,415673,0.0
88541,415678,0.0
88542,415683,0.0
88543,415689,0.0
88544,415691,0.0
88545,415699,
88546,415700,
88547,415714,0.0
88548,415715,0.0
88549,415720,0.0
88550,415723,0.0
88551,415727,0.0
88552,415732,0.0
88553,415734,0.0
88554,415748,
88555,415759,0.0
88556,415761,0.0
88557,415766,0.0
88558,415769,0.0
88559,415770,
88560,415775,0.0
88561,415783,
88562,415785,
88563,415787,0.0
88564,415791,0.0
88565,415793,0.0
88566,415795,0.0
88567,415798,0.0
88568,415799,0.0
88569,415803,0.0
88570,415807,
88571,415808,0.0
88572,415810,0.0
88573,415812,0.0
88574,415814,0.0
88575,415822,0.0
88576,415827,0.0
88577,415830,0.0
88578,415832,0.0
88579,415842,0.0
88580,415844,0.0
88581,415845,0.0
88582,415846,
88583,415847,
88584,415854,0.0
88585,415855,0.0
88586,415865,0.0
88587,415869,
88588,415871,0.0
88589,415876,0.0
88590,415880,0.0
88591,415881,0.0
88592,415882,
88593,415884,1.0
88594,415887,
88595,415891,0.0
88596,415892,
88597,415893,0.0
88598,415897,0.0
88599,415901,
88600,415907,
88601,415910,0.0
88602,415911,
88603,415918,
88604,415919,0.0
88605,415921,0.0
88606,415925,1.0
88607,415927,0.0
88608,415946,0.0
88609,415947,0.0
88610,415951,0.0
88611,415952,0.0
88612,415954,0.0
88613,415955,0.0
88614,415957,0.0
88615,415961,0.0
88616,415968,0.0
88617,415969,0.0
88618,415976,
88619,415979,0.0
88620,415987,
88621,415989,0.0
88622,415992,0.0
88623,415997,0.0
88624,416003,
88625,416004,
88626,416013,
88627,416014,
88628,416019,
88629,416020,0.0
88630,416021,0.0
88631,416023,0.0
88632,416025,0.0
88633,416029,0.0
88634,416032,
88635,416037,
88636,416047,0.0
88637,416049,
88638,416059,0.0
88639,416060,0.0
88640,416062,
88641,416066,
88642,416067,
88643,416076,
88644,416078,0.0
88645,416083,0.0
88646,416084,0.0
88647,416089,0.0
88648,416096,0.0
88649,416100,0.0
88650,416108,0.0
88651,416111,0.0
88652,416127,0.0
88653,416131,0.0
88654,416134,0.0
88655,416135,0.0
88656,416136,0.0
88657,416138,0.0
88658,416152,0.0
88659,416154,0.0
88660,416155,
88661,416157,0.0
88662,416159,0.0
88663,416162,0.0
88664,416165,0.0
88665,416166,0.0
88666,416167,0.0
88667,416170,0.0
88668,416177,0.0
88669,416178,0.0
88670,416187,
88671,416190,0.0
88672,416193,0.0
88673,416194,0.0
88674,416198,0.0
88675,416202,0.0
88676,416204,
88677,416205,0.0
88678,416206,
88679,416210,
88680,416235,
88681,416237,
88682,416240,0.0
88683,416244,0.0
88684,416246,0.0
88685,416250,1.0
88686,416251,0.0
88687,416255,0.0
88688,416257,0.0
88689,416260,0.0
88690,416266,0.0
88691,416267,0.0
88692,416268,0.0
88693,416270,0.0
88694,416290,0.0
88695,416293,0.0
88696,416299,
88697,416324,0.0
88698,416326,
88699,416331,1.0
88700,416338,0.0
88701,416341,0.0
88702,416342,0.0
88703,416343,0.0
88704,416356,1.0
88705,416358,
88706,416361,0.0
88707,416362,
88708,416363,0.0
88709,416364,0.0
88710,416369,
88711,416372,0.0
88712,416375,0.0
88713,416378,1.0
88714,416379,
88715,416383,0.0
88716,416384,0.0
88717,416385,
88718,416387,0.0
88719,416392,0.0
88720,416397,0.0
88721,416400,0.0
88722,416401,0.0
88723,416402,0.0
88724,416403,0.0
88725,416407,0.0
88726,416408,0.0
88727,416410,0.0
88728,416411,0.0
88729,416419,0.0
88730,416421,0.0
88731,416428,
88732,416430,
88733,416436,0.0
88734,416440,
88735,416443,0.0
88736,416447,
88737,416450,0.0
88738,416451,0.0
88739,416452,0.0
88740,416453,0.0
88741,416457,
88742,416459,0.0
88743,416460,0.0
88744,416462,0.0
88745,416466,0.0
88746,416470,
88747,416471,0.0
88748,416472,0.0
88749,416474,0.0
88750,416480,1.0
88751,416481,0.0
88752,416483,
88753,416489,0.0
88754,416490,0.0
88755,416495,0.0
88756,416496,0.0
88757,416497,0.0
88758,416501,0.0
88759,416507,0.0
88760,416511,0.0
88761,416512,0.0
88762,416513,0.0
88763,416514,0.0
88764,416515,
88765,416516,
88766,416517,
88767,416519,0.0
88768,416520,0.0
88769,416524,
88770,416527,
88771,416531,0.0
88772,416532,0.0
88773,416533,0.0
88774,416534,0.0
88775,416539,0.0
88776,416546,0.0
88777,416550,0.0
88778,416553,0.0
88779,416555,
88780,416556,0.0
88781,416557,0.0
88782,416559,0.0
88783,416560,0.0
88784,416563,
88785,416565,
88786,416566,0.0
88787,416569,0.0
88788,416570,
88789,416575,0.0
88790,416576,0.0
88791,416580,0.0
88792,416584,0.0
88793,416590,0.0
88794,416591,0.0
88795,416594,0.0
88796,416595,1.0
88797,416598,0.0
88798,416599,0.0
88799,416600,0.0
88800,416607,0.0
88801,416611,
88802,416615,0.0
88803,416617,0.0
88804,416618,0.0
88805,416629,0.0
88806,416630,0.0
88807,416631,0.0
88808,416634,
88809,416639,0.0
88810,416644,0.0
88811,416646,0.0
88812,416648,
88813,416650,
88814,416651,
88815,416655,0.0
88816,416656,
88817,416657,
88818,416663,
88819,416666,0.0
88820,416673,0.0
88821,416674,0.0
88822,416677,
88823,416678,0.0
88824,416680,0.0
88825,416681,
88826,416683,0.0
88827,416684,0.0
88828,416692,0.0
88829,416698,0.0
88830,416703,0.0
88831,416716,1.0
88832,416720,0.0
88833,416734,
88834,416737,0.0
88835,416747,0.0
88836,416749,0.0
88837,416751,0.0
88838,416753,0.0
88839,416755,0.0
88840,416758,1.0
88841,416764,0.0
88842,416768,0.0
88843,416779,
88844,416782,0.0
88845,416783,0.0
88846,416785,0.0
88847,416788,0.0
88848,416790,0.0
88849,416791,0.0
88850,416792,1.0
88851,416796,1.0
88852,416802,0.0
88853,416804,0.0
88854,416806,1.0
88855,416809,0.0
88856,416811,1.0
88857,416815,1.0
88858,416817,0.0
88859,416820,0.0
88860,416823,
88861,416825,0.0
88862,416828,0.0
88863,416831,0.0
88864,416832,0.0
88865,416833,0.0
88866,416835,0.0
88867,416839,0.0
88868,416842,
88869,416847,0.0
88870,416852,0.0
88871,416853,1.0
88872,416854,0.0
88873,416857,0.0
88874,416867,0.0
88875,416873,0.0
88876,416875,0.0
88877,416876,0.0
88878,416889,1.0
88879,416891,0.0
88880,416898,0.0
88881,416905,0.0
88882,416907,0.0
88883,416908,0.0
88884,416912,0.0
88885,416915,0.0
88886,416916,0.0
88887,416920,
88888,416921,
88889,416933,1.0
88890,416940,0.0
88891,416941,0.0
88892,416942,0.0
88893,416943,1.0
88894,416949,
88895,416961,0.0
88896,416966,0.0
88897,416967,0.0
88898,416969,0.0
88899,416979,
88900,416980,0.0
88901,416982,
88902,416983,0.0
88903,416986,
88904,416988,
88905,416990,0.0
88906,416995,0.0
88907,416997,0.0
88908,417005,0.0
88909,417012,0.0
88910,417014,0.0
88911,417017,1.0
88912,417021,1.0
88913,417024,0.0
88914,417025,
88915,417026,0.0
88916,417033,0.0
88917,417036,0.0
88918,417038,0.0
88919,417041,
88920,417042,0.0
88921,417048,0.0
88922,417050,0.0
88923,417053,0.0
88924,417055,1.0
88925,417063,0.0
88926,417065,
88927,417069,0.0
88928,417073,0.0
88929,417077,0.0
88930,417080,0.0
88931,417081,0.0
88932,417083,
88933,417089,0.0
88934,417091,
88935,417096,0.0
88936,417098,0.0
88937,417105,
88938,417107,1.0
88939,417108,1.0
88940,417112,1.0
88941,417116,1.0
88942,417119,0.0
88943,417122,0.0
88944,417125,0.0
88945,417128,0.0
88946,417144,0.0
88947,417146,1.0
88948,417147,0.0
88949,417148,0.0
88950,417151,0.0
88951,417154,
88952,417162,0.0
88953,417164,0.0
88954,417166,0.0
88955,417170,1.0
88956,417171,
88957,417174,0.0
88958,417176,0.0
88959,417177,0.0
88960,417185,1.0
88961,417186,0.0
88962,417189,0.0
88963,417201,0.0
88964,417203,0.0
88965,417204,0.0
88966,417206,0.0
88967,417208,0.0
88968,417210,0.0
88969,417213,0.0
88970,417219,
88971,417224,
88972,417227,0.0
88973,417229,
88974,417233,0.0
88975,417240,0.0
88976,417242,0.0
88977,417249,0.0
88978,417262,0.0
88979,417270,0.0
88980,417277,
88981,417280,
88982,417282,0.0
88983,417287,0.0
88984,417288,0.0
88985,417303,
88986,417304,
88987,417306,0.0
88988,417310,0.0
88989,417314,1.0
88990,417324,0.0
88991,417334,0.0
88992,417335,
88993,417337,
88994,417345,0.0
88995,417346,0.0
88996,417347,
88997,417350,0.0
88998,417356,0.0
88999,417360,0.0
89000,417361,0.0
89001,417362,0.0
89002,417363,1.0
89003,417366,0.0
89004,417368,0.0
89005,417374,0.0
89006,417376,0.0
89007,417379,0.0
89008,417383,0.0
89009,417391,0.0
89010,417396,0.0
89011,417402,0.0
89012,417410,1.0
89013,417459,0.0
89014,417460,0.0
89015,417461,0.0
89016,417464,0.0
89017,417465,1.0
89018,417466,0.0
89019,417467,
89020,417469,
89021,417478,0.0
89022,417479,0.0
89023,417485,0.0
89024,417495,0.0
89025,417497,
89026,417498,0.0
89027,417499,0.0
89028,417504,0.0
89029,417505,
89030,417508,
89031,417516,0.0
89032,417519,
89033,417523,1.0
89034,417527,0.0
89035,417533,
89036,417534,0.0
89037,417541,0.0
89038,417542,0.0
89039,417543,0.0
89040,417545,0.0
89041,417549,
89042,417550,0.0
89043,417553,0.0
89044,417572,0.0
89045,417573,
89046,417577,0.0
89047,417578,0.0
89048,417579,0.0
89049,417581,
89050,417582,
89051,417583,1.0
89052,417587,0.0
89053,417588,
89054,417592,0.0
89055,417605,0.0
89056,417607,0.0
89057,417608,0.0
89058,417609,
89059,417611,
89060,417613,0.0
89061,417616,0.0
89062,417617,0.0
89063,417619,
89064,417621,0.0
89065,417623,0.0
89066,417632,0.0
89067,417634,
89068,417637,0.0
89069,417638,0.0
89070,417639,0.0
89071,417641,0.0
89072,417642,0.0
89073,417643,0.0
89074,417644,0.0
89075,417649,
89076,417658,
89077,417659,0.0
89078,417662,0.0
89079,417664,0.0
89080,417668,
89081,417676,0.0
89082,417678,0.0
89083,417679,0.0
89084,417680,0.0
89085,417690,0.0
89086,417692,0.0
89087,417693,
89088,417698,0.0
89089,417702,0.0
89090,417706,0.0
89091,417712,0.0
89092,417713,0.0
89093,417714,0.0
89094,417719,0.0
89095,417723,0.0
89096,417727,0.0
89097,417729,0.0
89098,417730,0.0
89099,417734,0.0
89100,417739,
89101,417742,0.0
89102,417744,0.0
89103,417747,0.0
89104,417750,0.0
89105,417751,0.0
89106,417752,0.0
89107,417753,
89108,417754,0.0
89109,417755,0.0
89110,417757,0.0
89111,417761,
89112,417766,
89113,417767,0.0
89114,417771,0.0
89115,417774,0.0
89116,417777,0.0
89117,417779,0.0
89118,417780,0.0
89119,417785,
89120,417786,0.0
89121,417787,0.0
89122,417788,0.0
89123,417792,0.0
89124,417793,0.0
89125,417809,0.0
89126,417811,0.0
89127,417817,0.0
89128,417821,0.0
89129,417822,0.0
89130,417827,0.0
89131,417828,0.0
89132,417829,0.0
89133,417835,
89134,417836,0.0
89135,417839,0.0
89136,417845,0.0
89137,417848,0.0
89138,417850,0.0
89139,417851,0.0
89140,417852,1.0
89141,417855,0.0
89142,417856,0.0
89143,417861,0.0
89144,417862,
89145,417865,0.0
89146,417867,
89147,417870,0.0
89148,417871,0.0
89149,417873,0.0
89150,417875,0.0
89151,417880,0.0
89152,417891,
89153,417892,0.0
89154,417897,0.0
89155,417913,0.0
89156,417914,0.0
89157,417916,0.0
89158,417919,0.0
89159,417923,0.0
89160,417924,0.0
89161,417926,0.0
89162,417929,0.0
89163,417930,0.0
89164,417946,0.0
89165,417953,0.0
89166,417954,0.0
89167,417964,0.0
89168,417966,0.0
89169,417977,0.0
89170,417978,0.0
89171,418016,0.0
89172,418017,0.0
89173,418018,0.0
89174,418022,0.0
89175,418025,0.0
89176,418034,0.0
89177,418038,0.0
89178,418046,0.0
89179,418049,0.0
89180,418052,0.0
89181,418053,0.0
89182,418054,0.0
89183,418056,0.0
89184,418057,
89185,418058,1.0
89186,418062,
89187,418066,0.0
89188,418069,
89189,418070,1.0
89190,418071,
89191,418072,0.0
89192,418074,0.0
89193,418075,0.0
89194,418080,0.0
89195,418083,0.0
89196,418084,0.0
89197,418086,
89198,418090,0.0
89199,418091,
89200,418094,0.0
89201,418095,1.0
89202,418101,0.0
89203,418109,0.0
89204,418110,0.0
89205,418112,0.0
89206,418117,
89207,418118,1.0
89208,418121,0.0
89209,418130,0.0
89210,418135,0.0
89211,418138,
89212,418139,0.0
89213,418147,0.0
89214,418150,0.0
89215,418156,0.0
89216,418157,
89217,418158,1.0
89218,418159,0.0
89219,418170,0.0
89220,418172,0.0
89221,418174,0.0
89222,418181,
89223,418183,
89224,418186,0.0
89225,418191,0.0
89226,418192,0.0
89227,418195,
89228,418200,0.0
89229,418206,0.0
89230,418211,0.0
89231,418212,0.0
89232,418213,
89233,418224,0.0
89234,418228,
89235,418233,0.0
89236,418234,0.0
89237,418240,
89238,418243,0.0
89239,418246,
89240,418251,0.0
89241,418252,0.0
89242,418262,0.0
89243,418263,0.0
89244,418264,
89245,418266,
89246,418275,0.0
89247,418277,0.0
89248,418282,
89249,418284,0.0
89250,418288,0.0
89251,418289,0.0
89252,418292,
89253,418295,
89254,418301,0.0
89255,418308,0.0
89256,418314,
89257,418319,0.0
89258,418321,
89259,418324,
89260,418325,0.0
89261,418326,0.0
89262,418335,0.0
89263,418337,1.0
89264,418338,0.0
89265,418342,0.0
89266,418346,0.0
89267,418349,0.0
89268,418350,0.0
89269,418351,0.0
89270,418354,
89271,418357,0.0
89272,418366,0.0
89273,418372,0.0
89274,418373,0.0
89275,418374,0.0
89276,418379,0.0
89277,418380,1.0
89278,418383,0.0
89279,418385,0.0
89280,418390,
89281,418393,
89282,418399,0.0
89283,418401,0.0
89284,418405,0.0
89285,418407,0.0
89286,418408,
89287,418412,
89288,418416,
89289,418417,
89290,418421,0.0
89291,422522,
89292,418422,0.0
